cluster_id,cluster_total_frequency,member_count,property,count
10758,12,9,Cross-sectional morphology of MQWs,3
10759,12,9,Waveguide Coupling Efficiency,3
10760,12,9,QD PL Decay Time,3
10761,12,9,Bound Exciton Lines,2
10762,12,9,Defect-Induced Raman Mode,2
10763,12,9,Epitaxial Relationship (with GaN),1
10764,12,9,Transparency in Infrared,1
10765,12,9,Temperature dependence of detectivity,1
10766,12,9,GaAs Surface Morphology,2
10767,12,9,Infrared Detection Capability,4
10768,12,9,Al2O3 Coating,1
10769,12,8,"Band gap energy (C-X, indirect)",4
10770,12,8,Absence of Misfit and Threading Dislocations,3
10771,12,8,Average GaN Barrier Thickness,5
10772,12,8,"PL Decay Lifetimes (τ1, τ2)",2
10773,12,8,Sub-band-gap Luminescence Peak Energy,1
10774,12,8,Edge Dislocation,1
10775,12,8,PL Decay Time Constant (t2),3
10776,12,8,Atomic Percentage of Cu,2
10777,12,8,Field-effect Mobility (sat),4
10778,12,8,QD PL emission,3
10779,12,8,Width-to-thickness ratio,2
10780,12,8,Film thickness (for growth time 1 min),1
10781,12,8,PV Performance,5
10782,12,8,Schottky Barrier Diode I–V Characteristics,3
10783,12,8,Decay Rate Temperature Dependence,1
10784,12,8,Amplified Spontaneous Emission (ASE) Threshold Energy,3
10785,12,8,Luminance-Current Density Characteristics,1
10786,12,8,Polarization Conversion Efficiency,2
10787,12,8,Ids-Vgs Transfer Characteristics,1
10788,12,8,Temperature Dependence of Ideality Factor,4
10789,12,8,Waveguide Angle,3
10790,12,8,Diameter of microspheres,3
10791,12,8,Presence of GaN Buffer Layer,1
10792,12,8,On/Off Ratio (FETs),3
10793,12,8,Quantum Efficiency Uniformity,3
10794,12,8,Peak Electric Field,3
10795,12,8,ZnO Growth Rate,3
10796,12,8,DUV to Visible Rejection Ratio,2
10797,12,8,Nominal Magnetic Separation,3
10798,12,8,Parasitic deposition,2
10799,12,8,Transmission Line Type,4
10800,12,8,Relaxation Oscillation Damping Rate,1
10801,12,8,Twin planes,1
10802,12,8,Strain in parallel direction,4
10803,12,8,AlN/Sapphire Interface Morphology,1
10804,12,7,Bound Exciton peak intensity,4
10805,12,7,Defect density (dislocation loops),5
10806,12,7,PL Peak Position Shift with Temperature,4
10807,12,7,Crystal Quality (Inferred from XRD Intensity),2
10808,12,7,Band edge exciton energy,3
10809,12,7,Photoluminescence (PL) - Defect Level Emission Intensity,2
10810,12,7,Presence of diffraction peaks,2
10811,12,7,X-ray Diffraction Peak Position (2θ),4
10812,12,7,2DEG Sheet Electron Concentration,5
10813,12,7,Deep Level Hole Capture Cross-section,2
10814,12,7,Effective Reverse Saturation Current Density (J01),4
10815,12,7,Emission Peak Energy vs Temperature,3
10816,12,7,Defect Emission Bands,2
10817,12,7,Emission Line Density,4
10818,12,7,Product of Carrier Density and Mobility,4
10819,12,7,Lattice Mismatch with InAs Substrate,1
10820,12,7,Surface Condition after Growth,4
10821,12,7,Apparent Flat Band Potential,4
10822,12,7,Photoresponse (Ilight/Idark ratio),2
10823,12,7,External quantum efficiency integrated current density,2
10824,12,7,Atomic Lattice Structure,1
10825,12,7,Transmittance (600 nm),1
10826,12,7,Top Cell External Quantum Efficiency,1
10827,12,7,SiO2-Si Interface Morphology/Structure,4
10828,12,7,J-V Hysteresis Index,6
10829,12,7,Bandgap variation range,5
10830,12,7,C-O Stretching Frequency,4
10831,12,7,Coulomb Blockade Peak Position,3
10832,12,7,Binding Energy (Fe 2p),3
10833,12,7,Light Series Resistance,2
10834,12,7,Miscibility Gap,5
10835,12,7,Energy Cost,5
10836,12,7,Phase Modulation,5
10837,12,7,Pump Spot Diameter,4
10838,12,7,Average cluster radius,1
10839,12,7,Hydrogenation,4
10840,12,7,Doping effect on graphene,4
10841,12,7,Single QD Blinking Behavior,3
10842,12,7,Doping Profile Sharpness,3
10843,12,7,Anti-Oxidation Performance,1
10844,12,7,Stress changes with annealing,3
10845,12,7,Carrier Scattering Rate,3
10846,12,7,Nanostructure Density,2
10847,12,7,Minimum conductance,1
10848,12,7,Steady-state Jsc,4
10849,12,7,Si-O-Si Bond Angle,2
10850,12,7,Conductance-Voltage characteristics,1
10851,12,7,Glass Surface Morphology,2
10852,12,7,Insulation Layer Thickness,5
10853,12,7,Reflectance at 900 nm,3
10854,12,7,SiHn/SiH ratio,5
10855,12,7,Grain Boundary Defect States,5
10856,12,7,Detection bandwidth,4
10857,12,7,Solar Radiation,4
10858,12,7,Radiation loss,2
10859,12,7,Defect N2 - True Capture Cross-section,2
10860,12,6,Thickness/Depth,5
10861,12,6,Time response (photocurrent),1
10862,12,6,Morphology (Crystallinity),5
10863,12,6,Two-dimensional Electron Concentration,4
10864,12,6,Single-crystal Structure,7
10865,12,6,Photoluminescence (PL) - Blue Peak,3
10866,12,6,Room Temperature (RT) Electron Mobility,1
10867,12,6,Visible-light Photocatalytic Hydrogen Production,1
10868,12,6,Zn/(Cd+Zn) ratio,4
10869,12,6,Steady-state Photocurrent Action Spectrum Onset,2
10870,12,6,Presence of Defects/Dislocations,5
10871,12,6,Channel Width (C),3
10872,12,6,2DEG Mobility (Room Temperature),1
10873,12,6,Temperature Threshold,3
10874,12,6,Direct bandgap energy at 0 K (E(0)),4
10875,12,6,Photoconductivity Edge,4
10876,12,6,XPS Cl 2p Peak,4
10877,12,6,Quantum Efficiency (QE) at 450 nm,7
10878,12,6,AlGaAs barrier width,6
10879,12,6,Outer Cladding Diameter,2
10880,12,6,Secondary electron spin polarization,4
10881,12,6,Optical and electrical properties,1
10882,12,6,Fractional Quantum Hall Effect Energy Gap,5
10883,12,6,Built-in Strain (S),1
10884,12,6,Detector Array Format,6
10885,12,6,Laser performance,4
10886,12,6,Photocurrent Anisotropy,4
10887,12,6,Photovoltage at Maximum Power Point,6
10888,12,6,First Reduction Peak Potential,5
10889,12,6,Laser Spot Size,7
10890,12,6,Active Cell Area,6
10891,12,6,Optical throughput,2
10892,12,6,Hole confinement,2
10893,12,6,Maximum Conductance,6
10894,12,6,Topological Surface States,6
10895,12,6,Lithographic Patterning,6
10896,12,6,Gap between waveguides,6
10897,12,6,Shunt resistance-area product,1
10898,12,6,Minimum Resolvable Temperature Difference (MRTD),5
10899,12,6,Segment Lengths,5
10900,12,6,Nitrogen Flux,5
10901,12,6,Interface Barrier,1
10902,12,6,Conductance (g),1
10903,12,6,DSSC Power Conversion Efficiency,4
10904,12,6,Energy Structure,4
10905,12,6,Mobility Limiting Mechanisms,4
10906,12,6,Layer separation,1
10907,12,6,Cation Ordering,3
10908,12,6,Pulsed I-V Characteristics,4
10909,12,6,Si-O bending mode,1
10910,12,6,Reaction Pathway,4
10911,12,6,Peak B energy,1
10912,12,6,Morphology Evolution with Temperature,3
10913,12,6,GaN Crystallinity,4
10914,12,6,Ion Diffusion,3
10915,12,6,Mode selectivity,2
10916,12,6,Buffer Layer Growth Mode,4
10917,12,6,Attenuation Range (Controlled),1
10918,12,6,FM vs AFM energy difference,3
10919,12,6,Carrier separation efficiency,1
10920,12,6,Pulsed-Mode Slope Efficiency,2
10921,12,6,Microcathodoluminescence,2
10922,12,6,H Density,4
10923,12,6,Relative oscillator strength (ROS) of FXA for E || [10-10] polarization,2
10924,12,6,Presence of C-Si Bonds (XPS),2
10925,12,6,Magnetic Field Dependence of PL Intensity,2
10926,12,6,"Photoresponse (Below-gap excitation, Decay Time)",2
10927,12,6,Dark Current Scaling with Area,2
10928,12,6,Covalent Bonding,2
10929,12,6,Co Oxidation State,2
10930,12,6,ZnTe mole fraction,3
10931,12,6,Load Resistor Value,4
10932,12,6,Ionization Cross-section,1
10933,12,6,Coulomb Charging Energy,6
10934,12,6,CL Temperature Dependence,5
10935,12,6,CT State Absorption,3
10936,12,6,Contribution of Scattering Mechanisms to Mobility,1
10937,12,6,O2 Concentration,1
10938,12,6,Chemical Composition - Functional Groups,4
10939,12,6,FX Peak Energy,7
10940,12,6,Fraction of absorbed light,1
10941,12,6,Spectral purity,2
10942,12,6,Volume fraction in active layer,4
10943,12,6,Discrete energy levels,1
10944,12,6,Bias Field Distribution,6
10945,12,5,Total Tri-layer Thickness,5
10946,12,5,Excitonic PL Peak Energy,4
10947,12,5,Root-Mean-Square (RMS) Roughness (Rq),5
10948,12,5,High-Frequency Branch E2 (E2H) Raman Mode Position,3
10949,12,5,Band-to-band Radiative Recombination Coefficient,5
10950,12,5,High-Density Luminescence Band Energy,6
10951,12,5,UV-visible Spectroscopy,7
10952,12,5,Sub-band-gap Luminescence Peaks,7
10953,12,5,Change of Film Thickness difference,6
10954,12,5,Phase and crystallinity,3
10955,12,5,2D Electron Gas Concentration,6
10956,12,5,PL Emission Line Shape,1
10957,12,5,Normalized Effective Electron Mobility,4
10958,12,5,Time dependence of photoconductivity increase and dark relaxation,4
10959,12,5,Laser Threshold Intensity,5
10960,12,5,Effective Absorbance,4
10961,12,5,Free Exciton Peak Position,4
10962,12,5,Bulk Carrier Density (N),4
10963,12,5,Real part of third-order susceptibility,4
10964,12,5,Cyclic Voltammetry Current Density,1
10965,12,5,C1s XPS Peak,7
10966,12,5,Deep donor activation energy,3
10967,12,5,Solar Cell Open-Circuit Voltage,1
10968,12,5,E1(TO) Phonon Mode Broadening,1
10969,12,5,Visible Emission Band,6
10970,12,5,Full width at half maximum (FWHM) of energy distribution,5
10971,12,5,QD Film Thickness,4
10972,12,5,Transient Relaxation Time,6
10973,12,5,Intermediate phase,3
10974,12,5,Lasing Emission FWHM,5
10975,12,5,Lattice Parameter Match,4
10976,12,5,Emission Factor,6
10977,12,5,Frontier Orbital Energies,4
10978,12,5,Defect States (Deep Level Emission - DLE),6
10979,12,5,Hole Trap Energy Level,8
10980,12,5,Presence of In-N bonds,7
10981,12,5,Zero-phonon Line Position,8
10982,12,5,Thickness in Device,3
10983,12,5,Orientation Dependence,5
10984,12,5,PL peak energy of GaN QW,5
10985,12,5,Film Deposition,6
10986,12,5,Full Width at Half Maximum (FWHM) of (11-20) Reflection,6
10987,12,5,Current Density versus Electric Field,1
10988,12,5,Surface Photovoltage Spectroscopy Transitions,6
10989,12,5,Prismatic Stacking Fault (PSF) Density,6
10990,12,5,Interconnect Technology,4
10991,12,5,Confining Potential Depth,4
10992,12,5,Relative Intensity Ratio of sp2/sp3 Bonding,5
10993,12,5,Band energy offsets,4
10994,12,5,Piezoelectric coupling coefficients,1
10995,12,5,M-X bond length,3
10996,12,5,Relative short-circuit current gain,6
10997,12,5,System-wide Morphology,2
10998,12,5,Stable Adsorption Site,2
10999,12,5,Crosstalk level,1
11000,12,5,Ambient Oxidation Resistance,5
11001,12,5,Thermal Expansion Mismatch,7
11002,12,5,Refractive Index and Extinction Coefficient,1
11003,12,5,Satellite Peaks in HRXRD ω–2θ scan,3
11004,12,5,Morphology of Perovskite Layer,3
11005,12,5,Yellow band (YB) emission peak energy,7
11006,12,5,Steady-State Photovoltage,5
11007,12,5,Vibrational Features,4
11008,12,5,Morphology (Orientation),7
11009,12,5,Load Impedance,5
11010,12,5,Material Utilization,5
11011,12,5,PL peak sharpness,3
11012,12,5,Interface Quality with Sapphire,6
11013,12,5,PL Intensity (YB),3
11014,12,5,Chemical Homogeneity,6
11015,12,5,Interface Electric Field,8
11016,12,5,Melting Transition,7
11017,12,5,Interlayer Spacing / Phase,7
11018,12,5,Background Rate,7
11019,12,5,Effective mass parameters,1
11020,12,5,KOH-Etched Surface Morphology,7
11021,12,5,QD s-state PL Rise Time,7
11022,12,5,Long-Term Reliability,6
11023,12,5,Emitter Efficiency,6
11024,12,5,Optical Signal-to-Noise Ratio,6
11025,12,5,Stopband Bandwidth,6
11026,12,5,EPR Linewidth,1
11027,12,5,Cleaved facets,1
11028,12,5,Work Function (Fermi Level),6
11029,12,5,Up-conversion Efficiency,6
11030,12,5,Phase Boundaries,5
11031,12,5,Ga Growth Rate,5
11032,12,5,Origin of defect,4
11033,12,5,Ni 2p3/2 Binding Energy,5
11034,12,5,Collector-Emitter Voltage,5
11035,12,5,Coupling to Leads,4
11036,12,5,Temperature Evolution,5
11037,12,5,Hole-Size Uniformity,5
11038,12,5,Hydrogen bond distance,1
11039,12,5,Surface OH Groups,5
11040,12,5,Deposition Current Density,5
11041,12,5,Plasmonic Trapping Potential,5
11042,12,5,Stability and Reusability,4
11043,12,5,Piezoelectric Strain,4
11044,12,5,Maximum PCE,4
11045,12,5,Interface Contrast in 400 Dark Field Images,4
11046,12,5,Double-Layer Capacitance (Cdl),4
11047,12,5,Fractional Atomic Coordinates,1
11048,12,5,Dislocation annihilation,2
11049,12,5,Cross-linking,4
11050,12,5,W/L ratio,4
11051,12,5,Reversibility/Stability,4
11052,12,5,Piezoelectric Tensor,4
11053,12,5,Presence of AlN Phase,4
11054,12,5,In-plane Misorientation,2
11055,12,5,Interface Polarization Level,6
11056,12,5,Sidewall planes,2
11057,12,5,Optical attenuation coefficient,5
11058,12,5,RF loss,3
11059,12,5,Crystalline to Liquid Crystalline Transition,3
11060,12,5,Width of the tail of localized states,3
11061,12,5,Step Edges,2
11062,12,5,Total DOS at Fermi level,4
11063,12,5,Self-Energy,2
11064,12,5,DLTS peak E90,4
11065,12,5,Light Ideality Factor,2
11066,12,5,In-Plane Relaxation,2
11067,12,5,Epitaxial Relationship to Al2O3,2
11068,12,5,Layer Bonding,2
11069,12,5,Feedback Capacitance,7
11070,12,5,Polarization Ratio (TE/TM),1
11071,12,5,Presence of Antiphase Boundaries (APBs),4
11072,12,5,Chemical Composition Distribution,1
11073,12,5,Ramping Rate,1
11074,12,5,Si Crystallite Size,1
11075,12,5,Phase Noise vs. Offset Frequency,4
11076,12,5,Optimized Structure Visualization,7
11077,12,5,Stop band center,2
11078,12,5,Presence of Ti3+,7
11079,12,5,Presence of Resonance Lines,3
11080,12,5,Third-order NLO Susceptibility,6
11081,12,5,Binding energy of 2D D~ center,8
11082,12,4,FWHM of ω-scan XRD rocking curve,4
11083,12,4,E2 Raman mode position,7
11084,12,4,Radiative Recombination Rate in MQW,5
11085,12,4,Si-C-O bonds,4
11086,12,4,"Lattice Parameters (a0, b0, c0)",6
11087,12,4,Surface Structure Evolution,8
11088,12,4,UV to Dark Current Ratio,3
11089,12,4,Recombination Loss,7
11090,12,4,Photocurrent Density at Zero Bias,8
11091,12,4,N/Si Atomic Ratio,4
11092,12,4,c-axis Lattice Constant Deviation,5
11093,12,4,Valence Band Edge Shift,8
11094,12,4,Number density and size distribution of QDs,9
11095,12,4,Spontaneous Emission Wavelength,9
11096,12,4,Etch Depth Control,6
11097,12,4,Indirect optical bandgap energy,6
11098,12,4,Normalized Short-circuit Current,2
11099,12,4,Phase space structure,7
11100,12,4,Bond distances,4
11101,12,4,Presence of Oxygen Impurities,2
11102,12,4,Lateral Length,2
11103,12,4,IR Reflectance/Peak Position,4
11104,12,4,Deposition Uniformity,7
11105,12,4,Al Content in AlGaN,8
11106,12,4,Optically Pumped Stimulated Emission Wavelength,7
11107,12,4,FWHM of (1012) XRC,1
11108,12,4,Dominant Electron Trap,5
11109,12,4,Emission directionality,1
11110,12,4,Surface Roughness Feature Sizes,4
11111,12,4,Main PL Transition Energy,5
11112,12,4,On/Off Ratio for Photodetectors,1
11113,12,4,Average Well Widths,1
11114,12,4,Laser Polarization,7
11115,12,4,Intensity vs Temperature,6
11116,12,4,Composition (O),8
11117,12,4,Device layer structure,2
11118,12,4,Intrinsic Conductivity,8
11119,12,4,Laser-induced damage morphology,6
11120,12,4,Reverse Breakdown Voltage (VB),8
11121,12,4,Drain-Source On-Resistance,5
11122,12,4,Infrared cutoff wavelength,1
11123,12,4,Sub-bandgap Density of States,8
11124,12,4,Surface-to-Surface Resistance,4
11125,12,4,Gate Forward Turn-on Voltage,2
11126,12,4,Simulated Optical Reflectivity,6
11127,12,4,Cr Valence State,8
11128,12,4,Lattice Constant Variation,9
11129,12,4,Cadmium concentration (x),6
11130,12,4,Cross-sectional Morphology of NWs,7
11131,12,4,I 3d Peak Position,4
11132,12,4,Full-width at Half-Maximum Bandwidth,2
11133,12,4,B1s Peak Position,5
11134,12,4,UV/VIS Ratio,3
11135,12,4,Growth Shape,4
11136,12,4,Deep Level State,8
11137,12,4,Contact Length,8
11138,12,4,Transmission Ratio,7
11139,12,4,Normalized PL Spectrum,7
11140,12,4,CO2 Reduction,6
11141,12,4,Fall Time (Tf),4
11142,12,4,Gas Mixture Ratio,6
11143,12,4,g(2)(0) Value (Photon Correlation),6
11144,12,4,Laser Operation Mode,5
11145,12,4,Switching contrast,2
11146,12,4,Drain characteristics,4
11147,12,4,Cathode Material,9
11148,12,4,Characteristic Time,9
11149,12,4,CMOS Compatibility,9
11150,12,4,Synthesis Temperature,9
11151,12,4,Access Resistance,9
11152,12,4,Antenna gain,1
11153,12,4,Fiber Lengths,1
11154,12,4,Maximum Power Gain,8
11155,12,4,Ga2O3 content,1
11156,12,4,Piezoresistive Gauge Factor,8
11157,12,4,Line Height,8
11158,12,4,Radiant Power,8
11159,12,4,LUMO offset,2
11160,12,4,Near-Field Photoluminescence Intensity,8
11161,12,4,Not Applicable - Bulk Material,8
11162,12,4,Ga–C asymmetric stretching mode,8
11163,12,4,Dangling Bond Spin Density,7
11164,12,4,Structure Scheme,7
11165,12,4,Generation Spectrum,1
11166,12,4,Defect Centers,7
11167,12,4,Electron Energy Loss Rate,7
11168,12,4,Structure Depth,7
11169,12,4,Conjugation,7
11170,12,4,Simulation Parameters,7
11171,12,4,Resolution Limit,7
11172,12,4,Interface disorder,1
11173,12,4,Etch Pattern,7
11174,12,4,Resist Pattern,7
11175,12,4,Signal Current,7
11176,12,4,Pump Stripe Width,7
11177,12,4,Substrate Cleaning Method,7
11178,12,4,Identical to System 1,7
11179,12,4,Interface Modes,7
11180,12,4,Sample mounting,2
11181,12,4,RMS Amplitude Error,6
11182,12,4,Layer Deposition Method,6
11183,12,4,Quadrupole Moment,6
11184,12,4,Short-circuit potential,4
11185,12,4,Red-shift,6
11186,12,4,Pad Size,6
11187,12,4,Monochromatic Current Sensitivity,6
11188,12,4,Potential Shape,6
11189,12,4,Anti-reflection,6
11190,12,4,Shunt Impedance,6
11191,12,4,Surface Activation,6
11192,12,4,Staebler-Wronski Effect,4
11193,12,4,Capacitor area,6
11194,12,4,Charge Localization,6
11195,12,4,Error-Free Transmission Capability,6
11196,12,4,Overall Cell Conversion Efficiency,6
11197,12,4,Biofilm Formation,6
11198,12,4,CT states,2
11199,12,4,Cu/(Ga+In) (CGI) ratio,1
11200,12,4,Presence of SiC precipitates,4
11201,12,4,Phenol Degradation Rate Constant,6
11202,12,4,Median Time To Failure,6
11203,12,4,Two-terminal conductance,2
11204,12,4,Modal Structure,6
11205,12,4,Void Morphology,5
11206,12,4,Interface Oxidation State,5
11207,12,4,RMS Timing Jitter,5
11208,12,4,Volume fraction of nanocrystallites,5
11209,12,4,Free Energy of Injection,5
11210,12,4,EDX spectrum,5
11211,12,4,CPGE Current,4
11212,12,4,Switching efficiency,2
11213,12,4,Arm Diameter,5
11214,12,4,Temperature dependence of output power,3
11215,12,4,Gap-to-Midgap Ratio,5
11216,12,4,Bonding Layer Thickness,5
11217,12,4,Crystal Colour,5
11218,12,4,Air temperature,4
11219,12,4,Precursor Flow Rates,4
11220,12,4,Capacitors,6
11221,12,4,Crystal Structure (SnO2),4
11222,12,4,Back grading parameter,4
11223,12,4,Oxidation Protection,4
11224,12,4,Modal Gain per QD Layer,4
11225,12,4,Concentration in Melt,4
11226,12,4,Residual Donor D1 Binding Energy,4
11227,12,4,CGI ratio,3
11228,12,4,Erbium-related photoluminescence (PL) half-width,4
11229,12,4,Ga Atomic Concentration,1
11230,12,4,EH exchange splitting for 2X2–,3
11231,12,4,Surface Diffusion Length of Ga,2
11232,12,4,Bond Valence Sum Σν(I1),3
11233,12,4,Example,7
11234,12,4,Deposition Activation Energy,3
11235,12,4,Anomalous Photovoltaic Effect,7
11236,12,4,In-N Bond Peak Position,3
11237,12,4,Ratio of Zeeman Shifts,4
11238,12,4,Mode Gain,8
11239,12,4,Bulk current,2
11240,12,4,Detection Delay Stability,7
11241,12,4,NC size,3
11242,12,4,Hg Emission Intensity,5
11243,12,4,As antisite defect (AsGa) Concentration,7
11244,12,4,Breakdown Characteristics,6
11245,12,4,Electroabsorption Spectrum,6
11246,12,4,Temperature Coefficient of Frequency (TCF),7
11247,12,4,Oscillator Output Power,5
11248,12,4,Role in ALD cycle,6
11249,12,4,Turn-on Bias,5
11250,12,4,Amorphous content,5
11251,12,4,Mode Behavior,6
11252,12,4,Propagation,6
11253,12,4,Lattice mismatch with MgSnN2,6
11254,12,4,Sample Configuration,9
11255,12,4,Reactor dimensions,1
11256,12,4,Critical Point Amplitudes,1
11257,12,4,Total Energy per Atom,1
11258,12,4,Conduction Band Bandwidth,6
11259,12,3,Band-edge (BE) transition energy,7
11260,12,3,Energy of PL maximum,6
11261,12,3,Field Effect Electron Mobility,6
11262,12,3,Photoluminescence Spectral Lines,9
11263,12,3,Si-N Stretching Band,7
11264,12,3,PL Spectrum Peak Position,8
11265,12,3,PL Peak (Weak),6
11266,12,3,Thermal Activation Energy of Dark Current,7
11267,12,3,Nonradiative Electron-Hole Recombination Time,7
11268,12,3,Concentration of Uncompensated Donors,7
11269,12,3,Charge Carrier Mobility Ratio,9
11270,12,3,Emission Line FWHM,7
11271,12,3,Surface Homogeneity,10
11272,12,3,Reverse-biased dark current,6
11273,12,3,Jsc (Short-circuit photocurrent density),7
11274,12,3,Singlet Exciton Energy,10
11275,12,3,Dye Fluorescence Enhancement,8
11276,12,3,Defect Structure near Interface,10
11277,12,3,Photodetector Detectivity,9
11278,12,3,Interface Quality / Abruptness,5
11279,12,3,Amplified Spontaneous Emission Threshold,7
11280,12,3,Conduction Band Minimum (ECBM),7
11281,12,3,S/Fe ratio,9
11282,12,3,Excitation Power Dependence Exponent (a),6
11283,12,3,Intensity-normalized Photoconductance Transient Characteristic Time,9
11284,12,3,Bond Composition,10
11285,12,3,FTIR Analysis,7
11286,12,3,Hole trap,7
11287,12,3,Surface Film Refractive Index,9
11288,12,3,Pyroelectric current,1
11289,12,3,Zero bias responsivity,1
11290,12,3,Piezoelectric coefficient e31,8
11291,12,3,Not explicitly detailed in the provided text.,1
11292,12,3,Peak position in e2,9
11293,12,3,NBE Peak Intensity,7
11294,12,3,Light distribution,1
11295,12,3,Electrical Hall Mobility,5
11296,12,3,Surface composition (XPS),2
11297,12,3,Stack,9
11298,12,3,Lasing Polarization,10
11299,12,3,Quantum efficiency of photoconductivity,4
11300,12,3,Maximum mobility,3
11301,12,3,Cadmium Concentration,8
11302,12,3,2θ Value,2
11303,12,3,XRC (0002) Peak FWHM,5
11304,12,3,Average Electric Field,5
11305,12,3,Gap Dimension,10
11306,12,3,Piezotronic effect,9
11307,12,3,Cross-sectional Morphology of AlGaN,10
11308,12,3,Gap-filling Property,3
11309,12,3,Presence/Intensity,10
11310,12,3,Steepness Parameter of Urbach Tail (A),3
11311,12,3,Gate Voltage Range,9
11312,12,3,Electron well depth,3
11313,12,3,Raman FWHM (1LO),7
11314,12,3,Nanoparticle Density,6
11315,12,3,Back Reflector,4
11316,12,3,Photoreflectance Broadening Parameter,10
11317,12,3,Transmission Bandwidth,9
11318,12,3,Contamination Layer Thickness,8
11319,12,3,Fluorescence Detection Sensitivity,5
11320,12,3,Composition (Molar Ratio),4
11321,12,3,Multilayer Periodicity,8
11322,12,3,Sidewall Smoothness,10
11323,12,3,Conformal Coverage,10
11324,12,3,Model description,1
11325,12,3,Drive Voltage,10
11326,12,3,Mechanical Quality Factor,10
11327,12,3,Module Size,10
11328,12,3,RF Yield,10
11329,12,3,Growth Rate Transient,10
11330,12,3,Protective Layer Thickness,10
11331,12,3,EAM Bias Voltage,10
11332,12,3,Framework,10
11333,12,3,Switching Mechanism,10
11334,12,3,Sensitization Coefficient K,10
11335,12,3,Parameter P,10
11336,12,3,Shear Strain,10
11337,12,3,CDW Gap,10
11338,12,3,Size control,1
11339,12,3,Shear deformation angle,10
11340,12,3,Photodiffusion Current (PDC) Bands,10
11341,12,3,Molar fraction of nitrogen,10
11342,12,3,Geometry Description,9
11343,12,3,Electric Field Gradient,9
11344,12,3,Polycrystal Formation,9
11345,12,3,Ca Concentration,9
11346,12,3,Grating Periodicity,9
11347,12,3,VCSEL Structure,9
11348,12,3,Element Width,9
11349,12,3,Filter Bandwidth,9
11350,12,3,Single-particle gap,9
11351,12,3,Tilt Distribution,9
11352,12,3,Photo-Ionization Cross Section,2
11353,12,3,Carrier mobilities,1
11354,12,3,Defect Status,9
11355,12,3,Gyromagnetic ratio,2
11356,12,3,Pixel scale,1
11357,12,3,Implantation angle,1
11358,12,3,General properties,1
11359,12,3,Pyramid Height,8
11360,12,3,Energy Payback Time,8
11361,12,3,Optical penetration depth,3
11362,12,3,Carbon to Silicon Ratio,8
11363,12,3,Fabrication Yield,8
11364,12,3,Current Tuning Rate,8
11365,12,3,Water Permeability,8
11366,12,3,Bias power,2
11367,12,3,Interfacial Relationship,8
11368,12,3,Reverse Bias Leakage,8
11369,12,3,Turnover number,1
11370,12,3,Total Proton Implantation Dose,8
11371,12,3,Isoelectric point (IEP),2
11372,12,3,Photoconversion efficiency (PCE),3
11373,12,3,DOS distribution,1
11374,12,3,Threshold Voltage Shift under Positive Bias Stress,8
11375,12,3,Sheet mobility,8
11376,12,3,Wiberg Bond Index,8
11377,12,3,Interchain Packing,7
11378,12,3,Internal surface area,7
11379,12,3,Presence/Loading,7
11380,12,3,Critical Aspect Ratio,7
11381,12,3,Open-circuit Resistance,7
11382,12,3,Polycrystallinity and Preferred Orientation,7
11383,12,3,Shell Size,7
11384,12,3,Illumination geometry,2
11385,12,3,Drain current reduction,2
11386,12,3,Coating Adhesion,7
11387,12,3,Carbon Segregation Occurrence,7
11388,12,3,Layer Height,7
11389,12,3,NR Diameter,7
11390,12,3,CD Uniformity,7
11391,12,3,Step Density,6
11392,12,3,Maxwell Relaxation Time,6
11393,12,3,Sb Incorporation,6
11394,12,3,Refractance spectrum,6
11395,12,3,Sample resistance,1
11396,12,3,Inductor,6
11397,12,3,AFM Phase Image,6
11398,12,3,Tafel Polarization,6
11399,12,3,N1 Activation Energy,6
11400,12,3,Magnetic Field Effect,6
11401,12,3,Spectral Rejection Ratio,6
11402,12,3,Pinhole Size,6
11403,12,3,Binding Capacity,3
11404,12,3,Hyperfine splitting,3
11405,12,3,Solar Heat Gain Coefficient,5
11406,12,3,BHJ Solar Cells Efficiency,6
11407,12,3,Bandgap (HSE06),6
11408,12,3,Degenerate 2PA coefficient spectrum,6
11409,12,3,Volume Energy Loss Function,5
11410,12,3,IUV/Ivis Ratio,5
11411,12,3,In-Plane Stiffness,5
11412,12,3,Chromaticity,5
11413,12,3,Dye Uptake,4
11414,12,3,In-plane Orientational Spread,5
11415,12,3,Hyperfine (HF) interaction with 13C nuclei (basal),6
11416,12,3,Eu Ion Concentration,5
11417,12,3,Tuning Voltage Range,7
11418,12,3,Thickness of strips,7
11419,12,3,Ga-O Bond Density,4
11420,12,3,Averaged integrated normalized reflectivity,4
11421,12,3,PL at ~3.0 eV,4
11422,12,3,Process Condition,7
11423,12,3,Micromorphology,4
11424,12,3,SiO2 Nano Dot Size,4
11425,12,3,Kinetics τ₁,4
11426,12,3,Infrared quenching effect,7
11427,12,3,"P(E,T)",7
11428,12,3,Enhancement in IPCE,2
11429,12,3,Investment Cost,6
11430,12,3,Cantilever Dimensions,10
11431,12,3,Structural Damage,10
11432,12,3,B-KVV Auger Peak,9
11433,12,3,Not Applicable (System Characterization),8
11434,12,2,Absorption Coefficient α(ω) Peak,8
11435,12,2,In-plane Lattice Constant (a),8
11436,12,2,Near Band-Gap Emission Line Energy,7
11437,12,2,"Lattice Constant (a), c/a ratio",11
