cluster_id,property,count,cluster_size
cluster_581,EL,1,4
cluster_582,Scattering Coefficient,1,4
cluster_582,Glass Coefficient,1,4
cluster_582,Reflection Coefficient,1,4
cluster_582,Attenuation Coefficient,1,4
cluster_583,Radiation Pattern,1,4
cluster_583,Electron diffraction pattern,1,4
cluster_583,Electrode pattern,1,4
cluster_583,Far-field Radiation Pattern,1,4
cluster_584,Quantum Efficiency (QE) spectrum,1,4
cluster_584,QE at 1400 nm,1,4
cluster_584,Radiative Recombination Rate in MQW,1,4
cluster_584,QW Material,1,4
cluster_585,Infrared Detection Capability,1,4
cluster_585,Background Limited Infrared Performance Temperature,1,4
cluster_585,Background Limited Infrared Performance,1,4
cluster_585,Infrared quenching effect,1,4
cluster_586,Pulse-Response Rise Time,1,4
cluster_586,Redox Peaks Potential,1,4
cluster_586,Onset potential,1,4
cluster_586,TO-Vibration Peak Position,1,4
cluster_587,Ion Type,1,4
cluster_587,Electrical Type,1,4
cluster_587,Semiconductor Type,1,4
cluster_587,Reactor Type,1,4
cluster_588,Stability (Light-soaking),1,4
cluster_588,Fluorescence stability,1,4
cluster_588,UV Stability,1,4
cluster_588,Dark Current Stability,1,4
cluster_589,Aperture Area,1,4
cluster_589,Emitter-Base Junction Area,1,4
cluster_589,Detector area,1,4
cluster_589,Electrode Area,1,4
cluster_590,Triplet excited state formation energy,1,4
cluster_590,Time-resolved excited state dynamics,1,4
cluster_590,Dipole Moment (excited state),1,4
cluster_590,Excited state character,1,4
cluster_591,Supersaturation,1,4
cluster_591,Saturation Mobility,1,4
cluster_591,Saturation mobility (μsat),1,4
cluster_591,Magnetization Saturation,1,4
cluster_592,Photocatalytic H2 Production Activity,1,4
cluster_592,Photocatalytic Hydrogen Production Rate,1,4
cluster_592,Photocatalytic Hydrogen Production,1,4
cluster_592,Visible-light Photocatalytic Hydrogen Production,1,4
cluster_593,Presence of ZnO peaks,1,4
cluster_593,Presence of D peak (defects),1,4
cluster_593,Presence of Secondary Phases/Metal Related Peaks,1,4
cluster_593,Peak hole mobility,1,4
cluster_594,Single-Photon Purity,1,4
cluster_594,Photon diffusion length,1,4
cluster_594,Photon antibunching,1,4
cluster_594,Photon Counting Probability,1,4
cluster_595,Effective Diameter,1,4
cluster_595,Shear Strength,1,4
cluster_595,Cleavage strength,1,4
cluster_595,Adhesive Strength,1,4
cluster_596,Sensor Response,1,4
cluster_596,Impulse response,1,4
cluster_596,Nonlinear Refractive Index Change,1,4
cluster_596,Third-Order Nonlinear Optical Susceptibility,1,4
cluster_597,Morphology of ZnO layer,1,4
cluster_597,Morphology of Perovskite Layer,1,4
cluster_597,InGaN Layer Morphology,1,4
cluster_597,Grain size perpendicular to surface,1,4
cluster_598,Device Diameter,1,4
cluster_598,Device Geometry,1,4
cluster_598,Device length,1,4
cluster_598,Device dimensions,1,4
cluster_599,Transconductance,1,4
cluster_599,DC Transconductance,1,4
cluster_599,Transconductance (g_m),1,4
cluster_599,Extrinsic DC Transconductance,1,4
cluster_600,Transient Relaxation Time,1,4
cluster_600,Apparent rate constant,1,4
cluster_600,Slow Relaxation Time Constant,1,4
cluster_600,"Carrier Relaxation Time Constant (Fast, τ1)",1,4
cluster_601,Transparency Index,1,4
cluster_601,Sensitivity Index,1,4
cluster_601,Extinction index,1,4
cluster_601,Index of refraction (n),1,4
cluster_602,Layered structure confirmation,1,4
cluster_602,ZnO Seed Layer Morphology,1,4
cluster_602,Nucleation Layer,1,4
cluster_602,Total Number of Layers,1,4
cluster_603,O:Mo Ratio,1,4
cluster_603,Mo/S Ratio,1,4
cluster_603,Mo−Mo(A) Bond Distance,1,4
cluster_603,Vacancy-affected Mo–Mo bond length,1,4
cluster_604,Total Device Length,1,4
cluster_604,Device yield,1,4
cluster_604,Device characteristics,1,4
cluster_604,Device Area,1,4
cluster_605,Transient Behavior,1,4
cluster_605,Transient transmission change,1,4
cluster_605,Capacitance transient,1,4
cluster_605,Transient Response (Rise Time),1,4
cluster_606,X-ray Full Width at Half Maximum,1,4
cluster_606,EL Full Width at Half Maximum,1,4
cluster_606,Far-Field Half-Power Full Width,1,4
cluster_606,Full Width at Half Maximum of Vertical Far Field,1,4
cluster_607,Nonequilibrium charge-carrier lifetime,1,4
cluster_607,Lifetime of nonequilibrium charge carriers,1,4
cluster_607,Biexciton lifetime,1,4
cluster_607,Quantum efficiency-mobility-lifetime product,1,4
cluster_608,10–90% Rise Time,1,4
cluster_608,Rise Time (τr),1,4
cluster_608,Rise Time (Tr),1,4
cluster_608,Rise time,1,4
cluster_609,Well size,1,4
cluster_609,Well capacity,1,4
cluster_609,Well material,1,4
cluster_609,Flatness,1,4
cluster_610,Deep Center,1,4
cluster_610,Deep-Level Traps,1,4
cluster_610,Deep level presence,1,4
cluster_610,Valley Depth,1,4
cluster_611,Contamination Level,1,4
cluster_611,Contamination,1,4
cluster_611,O Contamination,1,4
cluster_611,Surface Contamination (Adventitious Carbon),1,4
cluster_612,Planarization,1,4
cluster_612,Interface planarity,1,4
cluster_612,Basal Plane Orientation,1,4
cluster_612,Backbone Planarity,1,4
cluster_613,Optical Microscope Image,1,4
cluster_613,Characterization,1,4
cluster_613,Optically Detected Magnetic Resonance (ODMR),1,4
cluster_613,Microscopy,1,4
cluster_614,Characteristics,1,4
cluster_614,Schematic illustration,1,4
cluster_614,Circuit structure,1,4
cluster_614,Sensor structure,1,4
cluster_615,Anode-to-cathode Gap,1,4
cluster_615,Electronic coupling,1,4
cluster_615,Electronic Configuration,1,4
cluster_615,Electronic Levels,1,4
cluster_616,Catastrophic Optical Mirror Damage,1,4
cluster_616,Diffraction Grating,1,4
cluster_616,Mirror Composition,1,4
cluster_616,FWHM of Skew-symmetric 30–32 XRD Reflection,1,4
cluster_617,Mode Splitting,1,4
cluster_617,Normal-Mode Splitting,1,4
cluster_617,Quadrupole Splitting,1,4
cluster_617,Rashba splitting,1,4
cluster_618,Performance Characteristics,1,4
cluster_618,Shockley-Queisser Limiting Efficiency,1,4
cluster_618,Performance Improvement,1,4
cluster_618,Collection Efficiency Improvement,1,4
cluster_619,Maximum Power Voltage,1,4
cluster_619,Maximum Continuous-Wave (cw) Output Power,1,4
cluster_619,Optimal voltage,1,4
cluster_619,Minimum Detectable Power,1,4
cluster_620,Microstructure parameter,1,4
cluster_620,Microstructure factor,1,4
cluster_620,Morphology of nanorods,1,4
cluster_620,Microstructure parameter R,1,4
cluster_621,Resolving Power,1,4
cluster_621,Power law exponent,1,4
cluster_621,Terahertz Power,1,4
cluster_621,Noise equivalent power,1,4
cluster_622,Standard Deviation of Diameter,1,4
cluster_622,Standard Deviation,1,4
cluster_622,Standard Deviation of Grain Size Distribution,1,4
cluster_622,Size Distribution (Standard Deviation),1,4
cluster_623,Atomic Coordinates,1,4
cluster_623,Atomic Displacements,1,4
cluster_623,Density of Midgap States,1,4
cluster_623,Joint Density of States,1,4
cluster_624,Reverse saturation current (J0),1,4
cluster_624,Saturated Vapor Pressure,1,4
cluster_624,Saturation Drain Current (Idss),1,4
cluster_624,Drift Saturation Velocity,1,4
cluster_625,Rocking Curve Linewidth,1,4
cluster_625,Stripe Length,1,4
cluster_625,Grid Line Width,1,4
cluster_625,Stripe dimensions,1,4
cluster_626,Electron Transfer Resistance (Ret),1,4
cluster_626,Differential Transfer Efficiency,1,4
cluster_626,Charge transfer resistance (EIS),1,4
cluster_626,Charge Transfer Time,1,4
cluster_627,Modal Volume,1,4
cluster_627,Net Modal Gain Coefficient,1,4
cluster_627,Modal Field Distribution,1,4
cluster_627,Maximum modal gain,1,4
cluster_628,Elongation,1,4
cluster_628,Lateral overgrowth,1,4
cluster_628,Pseudomorphic growth,1,4
cluster_628,RHEED Pattern during Growth,1,4
cluster_629,Oxide aperture diameter,1,4
cluster_629,Interfacial oxide,1,4
cluster_629,Presence of oxide,1,4
cluster_629,Native oxides presence,1,4
cluster_630,Deep Level Defect Signature H1,1,4
cluster_630,Deep Level Defect (Trap),1,4
cluster_630,MIS structure,1,4
cluster_630,Defect HAr1a,1,4
cluster_631,Device Type,1,4
cluster_631,Type,1,4
cluster_631,Intrinsic Type,1,4
cluster_631,Model type,1,4
cluster_632,In-plane Alignment,1,4
cluster_632,Alignment Method,1,4
cluster_632,LC Alignment,1,4
cluster_632,Alignment Accuracy,1,4
cluster_633,Preparation Method,1,4
cluster_633,Polishing,1,4
cluster_633,Fabrication Technique,1,4
cluster_633,Preparation conditions,1,4
cluster_634,Magnetic state,1,4
cluster_634,Localized States,1,4
cluster_634,Spin state,1,4
cluster_634,Reduction State,1,4
cluster_635,AFM image,1,4
cluster_635,AFM Phase Image,1,4
cluster_635,Atomic Force Microscopy (AFM) Root Mean Square (rms) Roughness,1,4
cluster_635,AFM,1,4
cluster_636,Orientation Distribution,1,4
cluster_636,SEM bird's-eye-view morphology,1,4
cluster_636,Dominant Orientation,1,4
cluster_636,Facet orientation,1,4
cluster_637,Twin Density,1,4
cluster_637,Microtwin Density,1,4
cluster_637,Capacity,1,4
cluster_637,Edge TD density,1,4
cluster_638,Field-effect mobility (μFE),1,4
cluster_638,Ambipolar mobility,1,4
cluster_638,FET mobility,1,4
cluster_638,Ionized impurity scattering limited mobility,1,4
cluster_639,CL,1,4
cluster_639,CL contrast,1,4
cluster_639,Presence of Cl,1,4
cluster_639,Cl Content,1,4
cluster_640,Lateral Uniformity,1,4
cluster_640,Lateral correlation length,1,4
cluster_640,Lateral Extension,1,4
cluster_640,Lateral Size of Mesa,1,4
cluster_641,Response Nonuniformity,1,4
cluster_641,Linearity of Response,1,4
cluster_641,Temporal response,1,4
cluster_641,Relative Response,1,4
cluster_642,Dominant acceptor impurity,1,4
cluster_642,Fitted Acceptor Concentration (NA),1,4
cluster_642,Presence of shallow acceptor,1,4
cluster_642,Donor–Acceptor Distance,1,4
cluster_643,Ga Content,1,4
cluster_643,Ga coverage,1,4
cluster_643,Mg dopant concentration,1,4
cluster_643,Ga Grading,1,4
cluster_644,Spin Dephasing Time,1,4
cluster_644,¹⁹F spin-lattice relaxation rate (R₁),1,4
cluster_644,Spin-orbit scattering time,1,4
cluster_644,Spin coherence time,1,4
cluster_645,Electrochemical Impedance Spectroscopy (EIS) - Charge Transfer Resistance,1,4
cluster_645,Charge Transfer Resistance at MMO/CdS/electrolyte interface,1,4
cluster_645,Charge Transfer Resistance at TiO2/Dye/Electrolyte Interface,1,4
cluster_645,Recombination resistance (Rrec),1,4
cluster_646,Active Region Structure,1,4
cluster_646,Active Region Design,1,4
cluster_646,Active Area Area,1,4
cluster_646,Total Active Area,1,4
cluster_647,Flux,1,4
cluster_647,Incident Flux,1,4
cluster_647,Permeate Flux,1,4
cluster_647,Magnetic Flux,1,4
cluster_648,Binding,1,4
cluster_648,Binding Constant,1,4
cluster_648,Binding affinity,1,4
cluster_648,Binding Capacity,1,4
cluster_649,Isotopic Composition,1,4
cluster_649,Phosphorus Composition,1,4
cluster_649,Carbon content,1,4
cluster_649,AlGaAs Composition,1,4
cluster_650,Impurity Content,1,4
cluster_650,Impurity (O content),1,4
cluster_650,Impurity profile,1,4
cluster_650,Impurity Incorporation,1,4
cluster_651,Formation enthalpy,1,4
cluster_651,Formation Rate,1,4
cluster_651,Nuclei formation,1,4
cluster_651,Complex formation,1,4
cluster_652,Deep Level Hole Capture Cross-section,1,4
cluster_652,Hole-Capture Cross Section,1,4
cluster_652,London Penetration Depth,1,4
cluster_652,Implantation Depth,1,4
cluster_653,GaN Film Polarity,1,4
cluster_653,Interface between GaN and InxGa1-xN,1,4
cluster_653,Piezoelectric Field in InGaN/GaN-based LED,1,4
cluster_653,Lattice Matching to GaN,1,4
cluster_654,Performance metrics for THIS system,1,4
cluster_654,TPV system efficiency,1,4
cluster_654,System architecture,1,4
cluster_654,System Characterization,1,4
cluster_655,Vibration,1,4
cluster_655,Vibration Mode,1,4
cluster_655,Zn–O stretching vibration,1,4
cluster_655,N–H Stretching Vibration,1,4
cluster_656,Output power (single mode CW),1,4
cluster_656,Power supply,1,4
cluster_656,Pump Power,1,4
cluster_656,Operating Voltage at 5 mW Output,1,4
cluster_657,Average Tilt Angle,1,4
cluster_657,Tilt fluctuation,1,4
cluster_657,Mean Tilt Angle,1,4
cluster_657,Mosaic Tilt,1,4
cluster_658,Volume per formula unit,1,4
cluster_658,Volume Fraction of Voids,1,4
cluster_658,Free-Volume,1,4
cluster_658,Micropipe Density,1,4
cluster_659,Tetragonal Distortion,1,4
cluster_659,Octahedral distortion,1,4
cluster_659,FWHM of reciprocal lattice point,1,4
cluster_659,Second Harmonic Distortion,1,4
cluster_660,Positron trapping rate,1,4
cluster_660,Presence of Trapping Centers,1,4
cluster_660,Rate of Vt Shift / Rate of Charge Trapping,1,4
cluster_660,Trapping time,1,4
cluster_661,Stiffness,1,4
cluster_661,Flexural Strength,1,4
cluster_661,Bending Strength,1,4
cluster_661,Shear modulus,1,4
cluster_662,Domain Size,1,4
cluster_662,Coherent domain size,1,4
cluster_662,Average Domain Size,1,4
cluster_662,Phase separation domain size,1,4
cluster_663,Packing,1,4
cluster_663,Intermolecular packing,1,4
cluster_663,Lamellar Packing Order,1,4
cluster_663,Packaging,1,4
cluster_664,Environmental Impact,1,4
cluster_664,Carbon Coverage,1,4
cluster_664,Mercury Emissions per Megawatt (MWe) per Day,1,4
cluster_664,Carbon Contamination,1,4
cluster_665,Stability and Reusability,1,4
cluster_665,Aging Stability,1,4
cluster_665,Lifetime Broadening,1,4
cluster_665,Long-Term Reliability,1,4
cluster_666,Nitrogen content,1,4
cluster_666,Nitrogen Flux,1,4
cluster_666,Substitutional Nitrogen Composition,1,4
cluster_666,Nitrogen Vacancies,1,4
cluster_667,Stoichiometry,1,4
cluster_667,Stoichiometry (approximate),1,4
cluster_667,Deviation of Stoichiometry,1,4
cluster_667,Stoichiometry Deviation,1,4
cluster_668,Particle size,1,4
cluster_668,Secondary particle size,1,4
cluster_668,Particle Size Distribution Range,1,4
cluster_668,Hydrodynamic Size,1,4
cluster_669,Enthalpy of decomposition,1,4
cluster_669,Decomposition kinetics,1,4
cluster_669,Decomposition Rate,1,4
cluster_669,Decomposition,1,4
cluster_670,Process Pressure,1,4
cluster_670,Pressure,1,4
cluster_670,Total pressure,1,4
cluster_670,Chamber Pressure,1,4
cluster_671,CO2 Reduction,1,4
cluster_671,CO Conversion,1,4
cluster_671,Co Oxidation State,1,4
cluster_671,Presence of CO2 Molecules,1,4
cluster_672,Slope,1,4
cluster_672,Potentiometric Slope,1,4
cluster_672,Subthreshold Slope,1,4
cluster_672,Steepness factor,1,4
cluster_673,Simulation,1,4
cluster_673,Simulation Parameters,1,4
cluster_673,Simulation Method,1,4
cluster_673,Simulation accuracy,1,4
cluster_674,FET Hole Mobility,1,4
cluster_674,Field-Effect Hole Mobility,1,4
cluster_674,Presence of Pinholes,1,4
cluster_674,Heavy-hole/light-hole splitting,1,4
cluster_675,Electrochemical Impedance Spectroscopy,1,4
cluster_675,Electrochemical HOMO level,1,4
cluster_675,Electrochemical LUMO level,1,4
cluster_675,Cyclic voltammetry,1,4
cluster_676,Grid Period,1,4
cluster_676,Periodicity,1,4
cluster_676,Period of Array,1,4
cluster_676,Poling Period,1,4
cluster_677,SPV transient,1,4
cluster_677,SPV Signal Magnitude,1,4
cluster_677,SPV response,1,4
cluster_677,SPV Signal,1,4
cluster_678,Micro-hardness,1,4
cluster_678,Vickers Microhardness,1,4
cluster_678,Microloading effect,1,4
cluster_678,Microtrenching,1,4
cluster_679,Indium Incorporation,1,4
cluster_679,Presence of Metallic Indium,1,4
cluster_679,Indium Content,1,4
cluster_679,Compositional Indium Fluctuation,1,4
cluster_680,Decomposition Products,1,4
cluster_680,Decomposition Pathway,1,4
cluster_680,Precursor Decomposition Efficiency,1,4
cluster_680,Decomposition Onset,1,4
cluster_681,Reverse Bias Current,1,4
cluster_681,Reverse bias,1,4
cluster_681,Reverse Bias Leakage,1,4
cluster_681,Reverse-bias breakdown voltage,1,4
cluster_682,Threading Dislocations (Character),1,4
cluster_682,Rotational Disorder,1,4
cluster_682,Misorientation direction,1,4
cluster_682,Misfit dislocation network,1,4
cluster_683,Mirror type,1,4
cluster_683,Top DBR Mirror Composition,1,4
cluster_683,Number of mirror pairs,1,4
cluster_683,Mirror curvature radius,1,4
cluster_684,C-Axis Tilt,1,4
cluster_684,Epilayer Tilt,1,4
cluster_684,Tilt Distribution,1,4
cluster_684,Wing tilt,1,4
cluster_685,RHEED Intensity Oscillation Behavior,1,4
cluster_685,RHEED Reconstruction,1,4
cluster_685,RHEED Pattern,1,4
cluster_685,RHEED pattern quality,1,4
cluster_686,Turn-on Electric Field,1,4
cluster_686,Piezoelectric field,1,4
cluster_686,Coercive Electric Field,1,4
cluster_686,Magnetic Field,1,4
cluster_687,Second-order correlation function,1,4
cluster_687,Correlation Effect,1,4
cluster_687,Second-order Correlation,1,4
cluster_687,g(2)(0) Value (Photon Correlation),1,4
cluster_688,SAW Frequency,1,4
cluster_688,Local Oscillator Frequency,1,4
cluster_688,1/f Noise Corner Frequency,1,4
cluster_688,Attempt-to-escape Frequency,1,4
cluster_689,Nuclear Spin,1,4
cluster_689,Total spin,1,4
cluster_689,Spin Hamiltonian Parameters,1,4
cluster_689,Spin Injection Efficiency,1,4
cluster_690,Bias Voltage during noise measurement,1,4
cluster_690,Fiber-to-Fiber Gain,1,4
cluster_690,Input Noise Voltage,1,4
cluster_690,Noise Equivalent Power (NEP),1,4
cluster_691,Wavenumber,1,4
cluster_691,Wave function,1,4
cluster_691,Passband,1,4
cluster_691,Subband Occupation,1,4
cluster_692,Adsorption Kinetics,1,4
cluster_692,N2 Adsorption-desorption,1,4
cluster_692,Adsorption-Desorption Isotherm Type,1,4
cluster_692,Adsorption Energy (Eads),1,4
cluster_693,IUV/Ivis Ratio,1,4
cluster_693,I2D/IG ratio,1,4
cluster_693,IBE/IYL Ratio,1,4
cluster_693,Iodine Vacancy,1,4
cluster_694,Steps,1,4
cluster_694,Number of Steps,1,4
cluster_694,Step-terrace structure,1,4
cluster_694,Step-bunching,1,4
cluster_695,Weight % in composite,1,4
cluster_695,Weight Percent,1,4
cluster_695,Formula Weight,1,4
cluster_695,Molecular Weight Distribution,1,4
cluster_696,Cleanliness,1,4
cluster_696,Cleaning Efficacy,1,4
cluster_696,Self-cleaning Effect,1,4
cluster_696,Cleaning Method,1,4
cluster_697,Surface Dielectric Anisotropy (SDA) spectrum,1,4
cluster_697,Dielectric tensor element exy (Imaginary part),1,4
cluster_697,Piezoelectric Tensor,1,4
cluster_697,Isoelectric Point,1,4
cluster_698,Pit Size (Average),1,4
cluster_698,Presence of Pits,1,4
cluster_698,V-pit Size,1,4
cluster_698,V-pit Formation,1,4
cluster_699,LPE Sensitivity,1,4
cluster_699,Pressure Range,1,4
cluster_699,Sensitivity to NO2,1,4
cluster_699,Tuning Voltage Range,1,4
cluster_700,System description,1,4
cluster_700,System Design Concept,1,4
cluster_700,System-wide Property,1,4
cluster_700,Not explicitly detailed in the provided text for this specific system,1,4
cluster_701,Förster Distance,1,4
cluster_701,Metric,1,4
cluster_701,TM-TM distance (first substitution),1,4
cluster_701,Metric 1,1,4
cluster_702,Form factor,1,4
cluster_702,Scaling Factor,1,4
cluster_702,R factor,1,4
cluster_702,Q-factor,1,4
cluster_703,Improvement,1,4
cluster_703,Process Speed,1,4
cluster_703,Cutting Performance,1,4
cluster_703,Capability,1,4
cluster_704,Phenol Degradation Rate Constant,1,4
cluster_704,Methylene Blue Degradation Efficiency,1,4
cluster_704,RhB Degradation,1,4
cluster_704,Biodegradable,1,4
cluster_705,Number of fingers,1,4
cluster_705,Interdigitated Finger Geometry,1,4
cluster_705,Finger separation,1,4
cluster_705,Number of finger pairs,1,4
cluster_706,Schottky Barrier Diode I–V Characteristics,1,4
cluster_706,Schottky diode characteristics,1,4
cluster_706,Schottky Diode Ideality Factor,1,4
cluster_706,Schottky Diode Turn-on Voltage,1,4
cluster_707,Average Voc,1,4
cluster_707,VOC-deficit,1,4
cluster_707,VOC Loss,1,4
cluster_707,VOC,1,4
cluster_708,J-V Measurement,1,4
cluster_708,J–V Behavior,1,4
cluster_708,J–V Curve,1,4
cluster_708,J-V,1,4
cluster_709,Dipole Moment,1,4
cluster_709,Total Dipole Strength,1,4
cluster_709,Dipole matrix element,1,4
cluster_709,Dipole Moment (ground state),1,4
cluster_710,On-site Coulomb repulsion,1,4
cluster_710,Coulomb Staircase,1,4
cluster_710,Coulomb blockade,1,4
cluster_710,Coulomb Diamond,1,4
cluster_711,Hooge Parameter,1,4
cluster_711,Grüneisen parameter,1,4
cluster_711,Judd-Ofelt Parameter,1,4
cluster_711,S11 Parameter,1,4
cluster_712,Capture Time,1,4
cluster_712,Turn-On Time,1,4
cluster_712,Reset Time,1,4
cluster_712,Time-Resolved PL,1,4
cluster_713,Frontier Orbital Energies,1,4
cluster_713,Lowest Unoccupied Molecular Orbital,1,4
cluster_713,Frontier molecular orbitals,1,4
cluster_713,Highest Occupied Molecular Orbital (HOMO),1,4
cluster_714,1H NMR,1,4
cluster_714,1H NMR Signal,1,4
cluster_714,¹H NMR,1,4
cluster_714,13C NMR,1,4
cluster_715,Top-view SEM Image,1,4
cluster_715,SEM Image of Array,1,4
cluster_715,FESEM Image,1,4
cluster_715,TEM images,1,4
cluster_716,Electrical crosstalk,1,4
cluster_716,Crosstalk,1,4
cluster_716,Crosstalk level,1,4
cluster_716,Bit-Error-Rate Penalty due to Crosstalk,1,4
cluster_717,Weight Change,1,4
cluster_717,Weight Loss Rate,1,4
cluster_717,Weight ratio of P3HT:PCBM,1,4
cluster_717,Weight Fraction of Anatase,1,4
cluster_718,Knoop Hardness,1,4
cluster_718,Microhardness,1,4
cluster_718,Absolute hardness (η),1,4
cluster_718,Indentation hardness,1,4
cluster_719,Application,1,4
cluster_719,Practical Application,1,4
cluster_719,Application Suitability,1,4
cluster_719,Potential Profile,1,4
cluster_720,Suitability,1,4
cluster_720,Processability,1,4
cluster_720,Operability,1,4
cluster_720,Goodness of Fit,1,4
cluster_721,Photoluminescence Enhancement by Zn2+,1,3
cluster_721,Maximum Brightness,1,3
cluster_721,Electroluminescence (EL) Turn-on Voltage,1,3
cluster_722,LUMO Level Energy,1,3
cluster_722,Core Level to Valence Band Edge Binding Energy,1,3
cluster_722,Longitudinal Optical (LO) Phonon Energy,1,3
cluster_723,X-ray Full Width at Half Maximum Variance,1,3
cluster_723,Band-tail width,1,3
cluster_723,Lateral electron miniband width,1,3
cluster_724,Longitudinal Optical (LO) phonon peak position,1,3
cluster_724,Crystalline quality (peak position),1,3
cluster_724,X-ray Diffraction Satellite Peak Quality,1,3
cluster_725,UV to Dark Current Ratio,1,3
cluster_725,UV detection performance,1,3
cluster_725,UV Sensing Performance,1,3
cluster_726,Raman Scattering Efficiency,1,3
cluster_726,Effective Albedo,1,3
cluster_726,Laser performance,1,3
cluster_727,Free Exciton,1,3
cluster_727,Presence of Free Exciton A,1,3
cluster_727,Bound Exciton Recombination FWHM,1,3
cluster_728,UV Transparency,1,3
cluster_728,Rejection Ratio (UV-to-visible),1,3
cluster_728,UV/VIS Ratio,1,3
cluster_729,PL e1–hh1 transition energy,1,3
cluster_729,Temperature-dependent PL behavior,1,3
cluster_729,PL decay kinetics,1,3
cluster_730,Power Dependence of PL,1,3
cluster_730,PL efficiency vs Temperature,1,3
cluster_730,PL Thermal Quenching,1,3
cluster_731,Full-width at half-maximum (FWHM) of (0002) diffraction peak,1,3
cluster_731,InN (0002) Peak FWHM,1,3
cluster_731,FWHM (0002) rocking curve,1,3
cluster_732,Intra-shell transitions,1,3
cluster_732,Donor–acceptor pair transitions,1,3
cluster_732,Transition density matrix,1,3
cluster_733,SPR Wavelength Shift,1,3
cluster_733,Frequency Shift,1,3
cluster_733,Resonant Frequency Shift,1,3
cluster_734,Open circuit voltage dependence on light intensity slope,1,3
cluster_734,Polarization of Light,1,3
cluster_734,RHEED specular beam intensity oscillations,1,3
cluster_735,Resonance Shift,1,3
cluster_735,Transmittance Shift,1,3
cluster_735,Raman Shift,1,3
cluster_736,Valence-Band Offset,1,3
cluster_736,Miniband formation,1,3
cluster_736,Type II Band Alignment Confirmation,1,3
cluster_737,Electric field distribution,1,3
cluster_737,Distribution,1,3
cluster_737,Elemental Distribution,1,3
cluster_738,Temperature dependence of photovoltaic current,1,3
cluster_738,CL Temperature Dependence,1,3
cluster_738,Color Temperature,1,3
cluster_739,Flare Angle,1,3
cluster_739,Incidence Angle,1,3
cluster_739,Beam angle,1,3
cluster_740,PPC kinetics,1,3
cluster_740,Kinetics,1,3
cluster_740,Photocatalytic H2 Evolution Rate,1,3
cluster_741,Atomic Orbital Energies,1,3
cluster_741,Excited state oxidation potential,1,3
cluster_741,Cyclotron Resonance Energy,1,3
cluster_742,Bandgap (EG),1,3
cluster_742,Bandgap (HSE06),1,3
cluster_742,Conduction Band Minimum (ECBM),1,3
cluster_743,Metal Ratio,1,3
cluster_743,Metal Impurity Concentration,1,3
cluster_743,Se/Metal ratio,1,3
cluster_744,Power factor,1,3
cluster_744,Pre-exponential Factor,1,3
cluster_744,Electron g-factor,1,3
cluster_745,Action Spectrum,1,3
cluster_745,Mobility Spectrum,1,3
cluster_745,Degenerate 2PA coefficient spectrum,1,3
cluster_746,In-N Bond Peak Position,1,3
cluster_746,Surface state energy position,1,3
cluster_746,Al 2p XPS peak position,1,3
cluster_747,Transport properties,1,3
cluster_747,Physicochemical Properties,1,3
cluster_747,Material Property,1,3
cluster_748,Signal amplification,1,3
cluster_748,Amplification factor,1,3
cluster_748,Amplification Gain,1,3
cluster_749,PL Lines,1,3
cluster_749,PL line shape,1,3
cluster_749,PL line-width,1,3
cluster_750,Near-field Profile,1,3
cluster_750,Near-field Width,1,3
cluster_750,Near Field Pattern,1,3
cluster_751,EL peak shift with current,1,3
cluster_751,Onset Potential Shift,1,3
cluster_751,Ga 2p core level shift,1,3
cluster_752,Monolayer Confirmation,1,3
cluster_752,Number of monolayers,1,3
cluster_752,Monolayer Coverage,1,3
cluster_753,PL Lifetimes,1,3
cluster_753,Spontaneous recombination lifetime,1,3
cluster_753,Average Lifetime,1,3
cluster_754,X-ray Diffraction Peak Position (2θ),1,3
cluster_754,E2(high) Phonon Peak Position,1,3
cluster_754,Raman G-band/Peak position,1,3
cluster_755,Defect Detection Capability,1,3
cluster_755,Defect Centers,1,3
cluster_755,Planar defects,1,3
cluster_756,Etched Pattern Shape,1,3
cluster_756,Etched Sidewall Morphology,1,3
cluster_756,Etched Facet Morphology,1,3
cluster_757,Number of Layer Pairs,1,3
cluster_757,Number of Graphene Layers,1,3
cluster_757,Number of bilayers,1,3
cluster_758,Window layer,1,3
cluster_758,Window diameter,1,3
cluster_758,Window width,1,3
cluster_759,Type of semiconductor,1,3
cluster_759,Lattice Match to GaAs,1,3
cluster_759,Lattice Mismatch to GaAs,1,3
cluster_760,Vertical Distance,1,3
cluster_760,Sidewall Verticality,1,3
cluster_760,Vertical alignment,1,3
cluster_761,Extinction Coefficient (k) at 632.8 nm,1,3
cluster_761,Responsivity at 1550 nm,1,3
cluster_761,Refractive Index (n) at 632.8 nm,1,3
cluster_762,Detector Pitch,1,3
cluster_762,Specific detectivity,1,3
cluster_762,Detection Range,1,3
cluster_763,Composition homogeneity,1,3
cluster_763,Texture and Orientation,1,3
cluster_763,Solidus Composition,1,3
cluster_764,Sample Size,1,3
cluster_764,Sample dimensions,1,3
cluster_764,Sample Area,1,3
cluster_765,Diameter/d value,1,3
cluster_765,Grain Size 'D',1,3
cluster_765,D-Spacing (002),1,3
cluster_766,Quantum Well Width,1,3
cluster_766,Quantum Size Effect,1,3
cluster_766,Quantum well depth,1,3
cluster_767,Optical-to-THz Power Conversion Efficiency,1,3
cluster_767,Optical Output Power (CW),1,3
